Date,Adj Close AVAL,Close AVAL,Dividends AVAL,High AVAL,Low AVAL,Open AVAL,Stock Splits AVAL,Volume AVAL,Day_of_Week,Month,Year,Quarter,SMA_7,SMA_21,Volatility_7,Daily_Return,Cumulative_Return,RSI,Momentum,BB_middle,BB_upper,BB_lower
2018-12-18,4.219448089599609,6.039999961853027,0.0,6.25,6.010000228881836,6.239999771118164,0.0,456600,Tuesday,12,2018,4,4.436009407043457,4.56971500033424,0.1315622112323147,-0.027375275627368634,0.5364561290619457,38.56109872557452,-0.3562808036804199,4.537689852714538,4.958307474163357,4.11707223126572
2018-12-19,4.121646881103516,5.900000095367432,0.0,6.130000114440918,5.889999866485596,6.050000190734863,0.0,756600,Wednesday,12,2018,4,4.376130649021694,4.517878282637823,0.166631600728152,-0.02317867323386702,0.5240217877421137,31.495807960512735,-0.41915130615234375,4.48465256690979,4.822309251247166,4.146995882572414
2018-12-20,4.114660739898682,5.889999866485596,0.0,5.949999809265137,5.840000152587891,5.900000095367432,0.0,469700,Thursday,12,2018,4,4.310263769967215,4.46703390848069,0.16570781320269168,-0.0016949878061760515,0.5231335772017203,27.826483850232293,-0.46106815338134766,4.441700387001037,4.732753536521443,4.150647237480632
2018-12-21,3.995901346206665,5.71999979019165,0.0,5.960000038146973,5.699999809265137,5.860000133514404,0.0,458900,Friday,12,2018,4,4.23840948513576,4.420471861248925,0.17882037269069767,-0.028862499535001973,0.5080346345729917,25.397263071618767,-0.5029799938201913,4.410200726985932,4.749657388826395,4.070744065145468
2018-12-24,3.919057607650757,5.610000133514404,0.0,5.730000019073486,5.585000038146973,5.670000076293945,0.0,144200,Monday,12,2018,4,4.152583667210171,4.386812959398542,0.1648642280520398,-0.019230639572434982,0.49826480362520476,16.000384422480238,-0.600780725479126,4.3797282695770265,4.77867431632398,3.980782222830073
2018-12-26,4.065758228302002,5.820000171661377,0.0,5.880000114440918,5.590000152587891,5.630000114440918,0.0,153600,Wednesday,12,2018,4,4.110668659210205,4.364777315230596,0.13883246829758686,0.037432626753140186,0.5169161640435337,26.05639862139904,-0.29340505599975586,4.35728645324707,4.774373046179455,3.9401998603146855
2018-12-27,4.058774471282959,5.809999942779541,0.0,5.849999904632568,5.699999809265137,5.760000228881836,0.0,143900,Thursday,12,2018,4,4.070749623434884,4.343071596963065,0.09609977573528833,-0.001717701010952588,0.5160282566259784,26.42874903708322,-0.2794332504272461,4.340408229827881,4.777673087944686,3.9031433717110766
2018-12-28,4.070705413818359,5.800000190734863,0.027,5.909999847412109,5.760000228881836,5.800000190734863,0.0,177500,Friday,12,2018,4,4.049500669751849,4.327565238589332,0.07087447032679192,0.002939543110812126,0.5175451439327277,22.966276475723205,-0.14874267578125,4.3223875761032104,4.773402576539838,3.871372575666583
2018-12-31,4.140890121459961,5.900000095367432,0.0,5.920000076293945,5.776999950408936,5.829999923706055,0.0,229500,Monday,12,2018,4,4.052249704088483,4.313744840167818,0.07442356146548582,0.017241411624470127,0.5264683527935174,29.371636110336283,0.019243240356445312,4.305885148048401,4.758165059658586,3.8536052364382165
2019-01-02,4.260203361511231,6.070000171661377,0.0,6.090000152587891,5.849999904632568,5.849999904632568,0.0,137100,Wednesday,1,2019,1,4.073041507175991,4.303709824879964,0.10766978198983232,0.028813428164378374,0.5416377108575521,35.02771334159367,0.14554262161254972,4.297444200515747,4.746336494513175,3.8485519065183187
2019-01-03,4.288277626037598,6.110000133514404,0.0,6.170000076293945,6.059999942779541,6.070000171661377,0.0,85000,Thursday,1,2019,1,4.114809547151838,4.297007696969168,0.12761967586458553,0.006589888356035578,0.545207042901522,39.521423917938,0.2923762798309326,4.286215353012085,4.723505101829127,3.8489256041950433
2019-01-04,4.526905059814453,6.449999809265137,0.0,6.449999809265137,6.170000076293945,6.199999809265137,0.0,501400,Friday,1,2019,1,4.2016448974609375,4.297676767621722,0.17148466078233007,0.05564645169612059,0.5755458802787263,50.28900505427328,0.6078474521636963,4.285520696640015,4.721148617430163,3.8498927758498667
2019-01-07,4.533924102783203,6.460000038146973,0.0,6.630000114440918,6.40500020980835,6.460000038146973,0.0,117000,Monday,1,2019,1,4.2685257366725375,4.29734943026588,0.19877746777101052,0.0015505169372909133,0.5764382739142865,58.17449388396188,0.46816587448120117,4.286224985122681,4.723490430815329,3.848959539430033
2019-01-08,4.554976463317871,6.489999771118164,0.0,6.559999942779541,6.380000114440918,6.510000228881836,0.0,361200,Tuesday,1,2019,1,4.339411735534668,4.299022674560547,0.19998314169827003,0.004643297959430859,0.5791148485752905,60.13850999941122,0.4962019920349121,4.285187363624573,4.719649740049314,3.8507249871998317
2019-01-09,4.625163555145264,6.590000152587891,0.0,6.599999904632568,6.449999809265137,6.539999961853027,0.0,188800,Wednesday,1,2019,1,4.418620041438511,4.301376706077939,0.18506434322167367,0.015408881339480818,0.5880383605589186,69.87897113549663,0.5544581413269043,4.289405632019043,4.735792161571863,3.843019102466223
2019-01-10,4.779569149017334,6.809999942779541,0.0,6.960000038146973,6.539999961853027,6.579999923706055,0.0,204200,Thursday,1,2019,1,4.509859902518136,4.312746751876104,0.18274309419430987,0.03338381270869917,0.607669323053348,80.54227156654756,0.638679027557373,4.299597644805909,4.78141245010017,3.817782839511647
2019-01-11,4.800624370574951,6.840000152587891,0.0,6.900000095367432,6.699999809265137,6.789999961853027,0.0,198900,Friday,1,2019,1,4.587062903812954,4.32345606031872,0.17362012863749166,0.004405255139356301,0.6103462614617579,81.4334209828251,0.5404210090637198,4.314684796333313,4.839731661867239,3.789637930799387
2019-01-14,4.814663410186768,6.860000133514404,0.0,6.954999923706055,6.75,6.800000190734863,0.0,138200,Monday,1,2019,1,4.662260872977121,4.338493301754906,0.13153573705144703,0.0029244195188167232,0.6121311699820134,91.50182013388819,0.5263857841491699,4.329426050186157,4.893806856982577,3.7650452433897375
2019-01-15,4.779569149017334,6.809999942779541,0.0,6.949999809265137,6.760000228881836,6.880000114440918,0.0,139000,Tuesday,1,2019,1,4.698355742863247,4.350861435844784,0.12256294897992029,-0.007289037297016798,0.607669323053348,95.54573278687242,0.25266408920288086,4.350446343421936,4.949727404520449,3.7511652823234227
2019-01-16,4.814663410186768,6.860000133514404,0.0,6.960000038146973,6.809999942779541,6.809999942779541,0.0,83400,Wednesday,1,2019,1,4.738461358206613,4.372551918029785,0.10437156806354529,0.007342557472287847,0.6121311699820134,94.94898846974567,0.28073930740356445,4.374269127845764,5.008370514968842,3.7401677407226868
2019-01-17,4.758514881134033,6.78000020980835,0.0,6.840000152587891,6.730000019073486,6.840000152587891,0.0,129200,Thursday,1,2019,1,4.767538275037493,4.392566544669015,0.06605264668302584,-0.011661984290311178,0.6049925058940734,89.65766241010246,0.2035384178161621,4.401222467422485,5.053190709822919,3.7492542250220513
2019-01-18,4.730440616607666,6.739999771118164,0.0,6.809999942779541,6.71999979019165,6.809999942779541,0.0,184800,Friday,1,2019,1,4.782577855246408,4.416899522145589,0.030822246807453376,-0.0058997954672103115,0.6014231738501034,86.71848502428588,0.10527706146240234,4.431662154197693,5.085515169852905,3.7778091385424806
2019-01-22,4.625163555145264,6.590000152587891,0.0,6.71999979019165,6.570000171661377,6.710000038146973,0.0,88200,Tuesday,1,2019,1,4.760519913264683,4.440876506623768,0.06716199982310869,-0.02225523370757365,0.5880383605589186,75.93965297497817,-0.1544055938720703,4.457187294960022,5.098675716838403,3.8156988730816415
2019-01-23,4.597092151641846,6.550000190734863,0.0,6.659999847412109,6.519999980926514,6.630000114440918,0.0,144300,Wednesday,1,2019,1,4.731443881988525,4.463849430992489,0.08779404111416379,-0.006069278019842139,0.5844693922623543,70.00005095503894,-0.20353221893310547,4.487246835231781,5.0930741949288,3.8814194755347624
2019-01-24,4.702365875244141,6.699999809265137,0.0,6.710000038146973,6.550000190734863,6.550000190734863,0.0,207600,Thursday,1,2019,1,4.715401376996722,4.497490599041893,0.07996381344993721,0.022900068158236975,0.5978537811815655,72.5190103321194,-0.11229753494262695,4.52641224861145,5.076270768650086,3.9765537285728145
2019-01-25,4.800624370574951,6.840000152587891,0.0,6.900000095367432,6.670000076293945,6.670000076293945,0.0,167700,Friday,1,2019,1,4.718409265790667,4.5394699687049505,0.08311377009066791,0.020895544484978767,0.6103462614617576,67.56749808879616,0.021055221557617188,4.563155555725098,5.080664693469415,4.045646417980781
2019-01-28,4.779569149017334,6.809999942779541,0.0,6.840000152587891,6.699999809265137,6.800000190734863,0.0,123800,Monday,1,2019,1,4.7133957999093195,4.57346096492949,0.07718713169302344,-0.004385933981144952,0.6076693230533478,65.48664851315789,-0.035094261169433594,4.599195289611816,5.066794291902006,4.131596287321626
2019-01-29,4.793606758117676,6.829999923706055,0.0,6.869999885559082,6.789999961853027,6.869999885559082,0.0,94400,Tuesday,1,2019,1,4.718408925192697,4.608452978588286,0.08161828445510741,0.0029370030357711574,0.6094540496999005,65.17865808680799,0.03509187698364258,4.635340356826783,5.038210815455364,4.232469898198201
2019-01-30,4.812631130218506,6.829999923706055,0.027,6.880000114440918,6.75,6.849999904632568,0.0,120200,Wednesday,1,2019,1,4.730150427137103,4.643782774607341,0.08919761617761546,0.0039686968624643715,0.6118727880747606,62.75447438905383,0.08219051361083984,4.668927407264709,5.004639083214311,4.333215731315107
2019-01-31,4.883094310760498,6.929999828338623,0.0,6.949999809265137,6.820000171661377,6.820000171661377,0.0,268300,Thursday,1,2019,1,4.766997677939279,4.679125831240699,0.09183575683073116,0.014641300909091992,0.6208314016830483,57.95164872514606,0.2579307556152344,4.700071954727173,4.988351250858458,4.411792658595888
2019-02-01,4.847864151000977,6.880000114440918,0.0,6.920000076293945,6.820000171661377,6.920000076293945,0.0,174100,Friday,2,2019,1,4.802822249276297,4.7071096783592585,0.05670175866569898,-0.007214720322293866,0.6163522767526074,53.551107137915686,0.25077199935913086,4.728051280975341,4.94874856588352,4.507353996067163
2019-02-04,5.00288200378418,7.099999904632568,0.0,7.150000095367432,6.829999923706055,6.829999923706055,0.0,341800,Monday,2,2019,1,4.845753124782017,4.741138458251953,0.07780481819157888,0.0319765257347806,0.6360610811918778,61.67434756710362,0.30051612854003906,4.751850128173828,4.983595930970325,4.520104325377331
2019-02-05,5.052206039428711,7.170000076293945,0.0,7.25,7.079999923706055,7.079999923706055,0.0,117400,Tuesday,2,2019,1,4.881693363189697,4.7661527906145364,0.10635305571160289,0.009859124322185275,0.6423320864678521,66.61710452052111,0.25158166885375977,4.777764225006104,5.022453144111264,4.533075305900944
2019-02-06,5.024020195007324,7.130000114440918,0.0,7.260000228881836,7.099999904632568,7.119999885559082,0.0,85500,Wednesday,2,2019,1,4.916614941188267,4.789490699768066,0.10735982366223545,-0.005578918239164676,0.6387485682750559,62.86857872421246,0.24445104598999023,4.801216411590576,5.0459085635187355,4.5565242596624165
2019-02-07,4.99583625793457,7.090000152587891,0.0,7.119999885559082,7.0,7.119999885559082,0.0,80400,Thursday,2,2019,1,4.945504869733538,4.8104840233212425,0.09527101565704499,-0.005609837536234785,0.6351652925805302,65.10682859163524,0.20222949981689453,4.819750046730041,5.064447517291505,4.575052576168577
2019-02-08,4.974695682525635,7.059999942779541,0.0,7.130000114440918,6.96999979019165,7.070000171661377,0.0,32700,Friday,2,2019,1,4.968656948634556,4.8271284103393555,0.07517085000476069,-0.004231638972426177,0.632477502374514,65.6866684142574,0.1620645523071289,4.829506373405456,5.082864856598631,4.576147890212281
2019-02-11,4.974695682525635,7.059999942779541,0.0,7.099999904632568,7.03000020980835,7.039999961853027,0.0,43000,Monday,2,2019,1,4.981742858886719,4.836420150030227,0.06509064720292616,0.0,0.632477502374514,75.95793594921038,0.09160137176513672,4.838209939002991,5.099234519047949,4.577185358958033
2019-02-12,5.03106689453125,7.139999866485596,0.0,7.260000228881836,7.110000133514404,7.110000133514404,0.0,47700,Tuesday,2,2019,1,5.007914679391043,4.847393603551955,0.029255645800726742,0.011331590031452121,0.6396444781355387,80.92899365251334,0.18320274353027344,4.8490301132202145,5.123537726753141,4.574522499687288
2019-02-13,5.00993013381958,7.110000133514404,0.0,7.159999847412109,7.039999961853027,7.159999847412109,0.0,155900,Wednesday,2,2019,1,5.008921555110386,4.856692018963042,0.02917474509770269,-0.004201248195416674,0.6369571729260636,74.90684198779311,0.007048130035400391,4.8605481624603275,5.1420270478536425,4.5790692770670125
2019-02-14,5.016974925994873,7.119999885559082,0.0,7.179999828338623,7.070000171661377,7.079999923706055,0.0,125300,Thursday,2,2019,1,5.003888538905552,4.867997055961972,0.02280711126004715,0.0014061657522401738,0.6378528402882759,70.55721786156364,-0.03523111343383789,4.870663738250732,5.159640753642687,4.581686722858777
2019-02-15,5.066298484802246,7.190000057220459,0.0,7.21999979019165,7.130000114440918,7.159999847412109,0.0,125600,Friday,2,2019,1,5.009928294590542,4.87997967856271,0.032545745171107796,0.009831334526271718,0.6441237849396826,75.85551543337544,0.042278289794921875,4.886052918434143,5.182566235376351,4.589539601491936
2019-02-19,5.143808841705322,7.300000190734863,0.0,7.320000171661377,7.159999847412109,7.190000057220459,0.0,201400,Tuesday,2,2019,1,5.03106723512922,4.898327010018485,0.05909425369894157,0.015299208512011164,0.6539783690330206,78.33549005400675,0.14797258377075195,4.9067213296890255,5.2149590922804325,4.5984835670976185
2019-02-20,5.122669696807861,7.269999980926514,0.0,7.329999923706055,7.25,7.300000190734863,0.0,50800,Wednesday,2,2019,1,5.052206380026681,4.917004585266113,0.061965043687394444,-0.00410962878831489,0.6512907607007073,75.00023070108521,0.14797401428222656,4.931596636772156,5.224057434206466,4.639135839337846
2019-02-21,5.122669696807861,7.269999980926514,0.0,7.309999942779541,7.150000095367432,7.150000095367432,0.0,112700,Thursday,2,2019,1,5.073345524924142,4.9406953539167136,0.05607602947608624,0.0,0.6512907607007073,71.79510537804569,0.14797401428222656,4.957875514030457,5.216245846599221,4.699505181461693
2019-02-22,5.2001776695251465,7.380000114440918,0.0,7.409999847412109,7.25,7.300000190734863,0.0,183000,Friday,2,2019,1,5.097504207066128,4.969413711911156,0.06961865572189668,0.015130386557146824,0.6611450416712072,79.76193832954019,0.16911077499389648,4.982766103744507,5.2332904660387385,4.7322417414502755
2019-02-25,5.291782379150391,7.510000228881836,0.0,7.579999923706055,7.380000114440918,7.380000114440918,0.0,225700,Monday,2,2019,1,5.137768813541958,4.9974811644781205,0.08926240665212545,0.01761568843350858,0.6727915667346462,77.3335089796154,0.28185224533081055,5.007324004173279,5.278141598456429,4.736506409890129
2019-02-26,5.3904290199279785,7.650000095367432,0.0,7.659999847412109,7.519999980926514,7.519999980926514,0.0,70700,Tuesday,2,2019,1,5.191119398389544,5.025567100161598,0.1133789264260952,0.018641477239550674,0.6853333954128917,79.26839835771318,0.37345409393310547,5.037866997718811,5.336853001432089,4.738880994005533
2019-02-27,5.317594528198242,7.519999980926514,0.027,7.679999828338623,7.489999771118164,7.599999904632568,0.0,126600,Wednesday,2,2019,1,5.2270188331604,5.051187356313069,0.10686673774573185,-0.013511817233929468,0.6760732958297644,73.58238340381197,0.2512960433959961,5.064066386222839,5.364757261577185,4.763375510868493
2019-02-28,5.466090202331543,7.730000019073486,0.0,7.739999771118164,7.510000228881836,7.53000020980835,0.0,275800,Thursday,2,2019,1,5.273059027535575,5.083210377466111,0.13160313966060289,0.027925347324970984,0.6949528774329484,81.65602257728199,0.3222813606262207,5.096739339828491,5.423292079112749,4.770186600544233
2019-03-01,5.374165058135986,7.599999904632568,0.0,7.739999771118164,7.550000190734863,7.730000019073486,0.0,132500,Friday,3,2019,1,5.308986936296735,5.109950088319325,0.11725051132976964,-0.016817348560465795,0.6832656126600599,74.5512912940371,0.251495361328125,5.1212928771972654,5.453997137076438,4.7885886173180925
2019-03-04,5.338807582855225,7.550000190734863,0.0,7.610000133514404,7.53000020980835,7.599999904632568,0.0,53500,Monday,3,2019,1,5.3398637771606445,5.131650720323835,0.08365364762003,-0.0065791569291743235,0.678770300970061,71.44615305111365,0.21613788604736328,5.145840048789978,5.465802447165455,4.825877650414501
2019-03-05,5.324666500091553,7.53000020980835,0.0,7.570000171661377,7.519999980926514,7.539999961853027,0.0,34100,Tuesday,3,2019,1,5.357647895812988,5.154355594090053,0.05844145359686797,-0.0026487342995997754,0.6769724187923319,68.1982969844033,0.12448883056640625,5.161929273605347,5.483978740785526,4.839879806425168
2019-03-06,5.4307355880737305,7.679999828338623,0.0,7.710000038146973,7.567999839782715,7.630000114440918,0.0,218700,Wednesday,3,2019,1,5.3774983542306085,5.174729574294317,0.055883331698174825,0.019920325147190665,0.6904579294903553,73.5983283961406,0.13895320892333984,5.180855751037598,5.519802648709734,4.841908853365461
2019-03-07,5.35295295715332,7.570000171661377,0.0,7.670000076293945,7.510000228881836,7.659999847412109,0.0,91700,Thursday,3,2019,1,5.372144630977085,5.189050856090727,0.05623213568726731,-0.014322669490892892,0.6805687287688987,67.45634285334876,-0.0374760627746582,5.197302389144897,5.536128214906466,4.858476563383329
2019-03-08,5.331737995147705,7.539999961853027,0.0,7.570000171661377,7.46999979019165,7.510000228881836,0.0,76600,Friday,3,2019,1,5.374165126255581,5.203704084668841,0.054161370307289534,-0.003963225938173998,0.6778714811303317,64.20633506888707,0.01414346694946289,5.214097476005554,5.5440597696241225,4.884135182386985
2019-03-11,5.324666500091553,7.53000020980835,0.0,7.619999885559082,7.519999980926514,7.579999923706055,0.0,63000,Monday,3,2019,1,5.353961740221296,5.219362667628697,0.0381736840663497,-0.0013263020543372583,0.6769724187923319,60.46883797957494,-0.14142370223999023,5.2315960168838505,5.544795166226029,4.918396867541672
2019-03-12,5.402450084686279,7.639999866485596,0.0,7.679999828338623,7.53000020980835,7.53000020980835,0.0,84300,Tuesday,3,2019,1,5.358002458299909,5.239731924874442,0.04197625242769497,0.01460816082911287,0.6868617407629238,65.19827052072951,0.02828502655029297,5.252983736991882,5.550336884548622,4.955630589435143
2019-03-13,5.338807582855225,7.550000190734863,0.0,7.730000019073486,7.53000020980835,7.650000095367432,0.0,160700,Wednesday,3,2019,1,5.358002458299909,5.257070586794899,0.04197625242769497,-0.011780303535141368,0.678770300970061,60.98175175407994,0.0,5.268370771408081,5.548736389544786,4.988005153271377
2019-03-14,5.395379543304443,7.630000114440918,0.0,7.670000076293945,7.519999980926514,7.53000020980835,0.0,135900,Thursday,3,2019,1,5.368104321616037,5.27441880816505,0.041116625760964025,0.010596366243071031,0.6859627996740593,60.13360371591214,0.07071304321289062,5.287643241882324,5.545277941173858,5.03000854259079
2019-03-15,5.416591644287109,7.659999847412109,0.0,7.800000190734863,7.630000114440918,7.630000114440918,0.0,131300,Friday,3,2019,1,5.366083758217948,5.293783641996837,0.03773421893188705,0.0039315308241827385,0.6886596835652206,56.9901668064287,-0.014143943786621094,5.307624077796936,5.537345171393812,5.077902984200059
2019-03-18,5.515589714050293,7.800000190734863,0.0,7.849999904632568,7.599999904632568,7.610000133514404,0.0,214100,Monday,3,2019,1,5.389317580631801,5.31752720333281,0.06701264437331927,0.018276819864683214,0.7012461925498118,57.00709088841394,0.16263675689697266,5.330088639259339,5.548014021274153,5.112163257244524
2019-03-19,5.5721611976623535,7.880000114440918,0.0,8.029999732971191,7.849999904632568,7.849999904632568,0.0,232800,Tuesday,3,2019,1,5.423663752419608,5.341615903945196,0.09018770245473057,0.010256651880387713,0.7084386306292425,64.51618692223067,0.24042320251464844,5.35150625705719,5.576431585537669,5.126580928576711
2019-03-20,5.5721611976623535,7.880000114440918,0.0,7.909999847412109,7.75,7.889999866485596,0.0,87100,Wednesday,3,2019,1,5.459020137786865,5.3620136351812455,0.09336616751249326,0.0,0.7084386306292425,57.28167925087875,0.24749469757080078,5.373980832099915,5.592362182350454,5.155599481849375
2019-03-21,5.522661685943604,7.809999942779541,0.0,7.989999771118164,7.789999961853027,7.929999828338623,0.0,121500,Thursday,3,2019,1,5.476193223680768,5.381060872759138,0.09227596202512281,-0.008883359609107355,0.7021453155123794,60.82469568360836,0.1202116012573251,5.3939804315567015,5.587277855593334,5.200683007520069
2019-03-22,5.480234146118164,7.75,0.0,7.849999904632568,7.639999866485596,7.820000171661377,0.0,97300,Friday,3,2019,1,5.496397018432617,5.398087751297724,0.06996818383909088,-0.0076824441253441345,0.6967511233580834,60.20414271824686,0.14142656326293945,5.407983255386353,5.581756918439422,5.234209592333284
2019-03-25,5.409521579742432,7.650000095367432,0.0,7.889999866485596,7.559999942779541,7.75,0.0,58400,Monday,3,2019,1,5.498417309352329,5.408056508927118,0.06669272953501464,-0.012903201668093112,0.6877608031009237,55.66034495043055,0.014142036437988281,5.413870215415955,5.578822332996339,5.2489180978355705
2019-03-26,5.437807559967041,7.690000057220459,0.0,7.710000038146973,7.570000171661377,7.699999809265137,0.0,164200,Tuesday,3,2019,1,5.501448154449463,5.415010088966007,0.06271804782801817,0.005228924556015313,0.6913570524529229,50.52636510310453,0.02121591567993164,5.416239142417908,5.581134628113443,5.251343656722373
2019-03-27,5.416591644287109,7.659999847412109,0.0,7.78000020980835,7.639999866485596,7.670000076293945,0.0,162200,Wednesday,3,2019,1,5.487305573054722,5.416255928221203,0.06976373997236296,-0.0039015569135110173,0.6886596835652206,55.17213048681429,-0.0989980697631836,5.421188998222351,5.579425542412213,5.262952454032489
2019-03-28,5.416591644287109,7.659999847412109,0.0,7.760000228881836,7.559999942779541,7.760000228881836,0.0,209600,Thursday,3,2019,1,5.465081351143973,5.4209700766063875,0.06264243357743968,0.0,0.6886596835652206,57.142650717311575,-0.15556955337524414,5.41871407032013,5.5755356791807715,5.261892461459488
2019-03-29,5.508517742156982,7.789999961853027,0.0,7.800000190734863,7.579999923706055,7.699999809265137,0.0,189800,Friday,3,2019,1,5.455989428928921,5.422990435645694,0.04723422504552492,0.016971206970499253,0.7003470695872445,63.54142813592705,-0.0636434555053711,5.425431704521179,5.585690957365406,5.265172451676952
2019-04-01,5.529732704162598,7.820000171661377,0.0,7.8979997634887695,7.769999980926514,7.789999961853027,0.0,152200,Monday,4,2019,2,5.456999574388776,5.430398418789818,0.04894243238015274,0.0038513013842644828,0.7030443172258114,60.22713949975978,0.0070710182189932524,5.434977960586548,5.5962536144772415,5.273702306695855
2019-04-02,5.524052143096924,7.78000020980835,0.032,7.840000152587891,7.739999771118164,7.789999961853027,0.0,171900,Tuesday,4,2019,2,5.463259288242885,5.4392195883251375,0.054854479683188045,-0.001027275886481438,0.7023220967515975,66.41317224607886,0.043817996978759766,5.444947242736816,5.602109300228539,5.2877851852450934
2019-04-03,5.538253307342529,7.800000190734863,0.0,7.909999847412109,7.75,7.760000228881836,0.0,91600,Wednesday,4,2019,2,5.481649535042899,5.449390388670421,0.055412148174922904,0.0025707875084690635,0.7041276176248483,63.68664352274804,0.12873172760009766,5.450323128700257,5.612707099300483,5.287939158100031
2019-04-04,5.609256744384766,7.900000095367432,0.0,7.909999847412109,7.78000020980835,7.78000020980835,0.0,237000,Thursday,4,2019,2,5.506142275674002,5.457891396113804,0.069023254154263,0.012820547039280594,0.7131549188682643,66.84909342629814,0.1714491844177246,5.463138318061828,5.633429086969789,5.292847549153867
2019-04-05,5.666059494018555,7.980000019073486,0.0,8.029999732971191,7.909999847412109,7.940000057220459,0.0,302900,Friday,4,2019,2,5.541780539921352,5.4728012312026255,0.07879176953165862,0.01012660896484241,0.7203767598629971,64.20754054370437,0.2494678497314453,5.479854393005371,5.661117452174466,5.298591333836276
2019-04-08,5.793863296508789,8.15999984741211,0.0,8.180000305175781,7.900000095367432,7.96999979019165,0.0,206300,Monday,4,2019,2,5.595676490238735,5.494807197934105,0.10391414728023987,0.022556029040138315,0.7366255989783076,68.45136378247739,0.3772716522216797,5.5033142328262326,5.718318975307992,5.288309490344473
2019-04-09,5.999772548675537,8.449999809265137,0.0,8.5,8.15999984741211,8.15999984741211,0.0,267600,Tuesday,4,2019,2,5.665855748312814,5.526955105009533,0.17607289175227545,0.0355391975317787,0.7628046816473625,76.50428139581898,0.4912548065185547,5.533180356025696,5.836854701448353,5.229506010603038
2019-04-10,5.978475093841553,8.420000076293945,0.0,8.510000228881836,8.399999618530273,8.4399995803833,0.0,61200,Wednesday,4,2019,2,5.729961803981236,5.554384867350261,0.19851290751342365,-0.003549710370051584,0.7600969459585949,79.27580280216628,0.4487423896789551,5.565163731575012,5.914021692617627,5.216305770532397
2019-04-11,5.964272975921631,8.399999618530273,0.0,8.4399995803833,8.25,8.430000305175781,0.0,130600,Thursday,4,2019,2,5.792850494384766,5.584168933686756,0.19203396916625762,-0.0023755418726343347,0.7582913038362088,82.25824185951325,0.44022083282470703,5.593608403205872,5.975394633588328,5.211822172823416
2019-04-12,5.921671390533447,8.34000015258789,0.0,8.5,8.300000190734863,8.40999984741211,0.0,81700,Friday,4,2019,2,5.847624506269183,5.60923045022147,0.15918334338732762,-0.007142796039042887,0.7528749837147268,85.46031293250083,0.38341808319091797,5.6188623905181885,6.01778160416626,5.2199431768701166
2019-04-15,5.864868640899658,8.260000228881836,0.0,8.359999656677246,8.239999771118164,8.359999656677246,0.0,135200,Monday,4,2019,2,5.884140491485596,5.630576973869687,0.1198473132162292,-0.00959235085631327,0.745653142719994,78.44563640382862,0.2556118965148926,5.636326336860657,6.046628562163043,5.226024111558271
2019-04-16,5.83646821975708,8.220000267028809,0.0,8.270000457763672,8.109999656677246,8.270000457763672,0.0,101900,Tuesday,4,2019,2,5.908484595162528,5.645856902712867,0.07825721187170365,-0.004842465003311869,0.742042343471763,77.70195914099058,0.1704087257385254,5.649541687965393,6.068085353428836,5.23099802250195
2019-04-17,5.914571762084961,8.329999923706055,0.0,8.350000381469727,8.170000076293945,8.25,0.0,189900,Wednesday,4,2019,2,5.92572866167341,5.662162167685373,0.05994810804193403,0.013381987083128877,0.7519723445272368,79.78528492727798,0.12070846557617188,5.666662216186523,6.099642159735595,5.233682272637452
2019-04-18,5.850667476654053,8.239999771118164,0.0,8.40999984741211,8.199999809265137,8.3100004196167,0.0,127200,Thursday,4,2019,2,5.9044279370989114,5.675424371446882,0.055585208118081895,-0.010804549847642897,0.7438476218467434,71.17451668724489,-0.14910507202148438,5.683062505722046,6.117920653901872,5.24820435754222
2019-04-22,5.83646821975708,8.220000267028809,0.0,8.289999961853027,8.180000305175781,8.260000228881836,0.0,97000,Monday,4,2019,2,5.88414124080113,5.690367539723714,0.04965377394510355,-0.0024269464900598114,0.742042343471763,69.14913061468712,-0.14200687408447266,5.700874209403992,6.129895488918008,5.271852929889976
2019-04-23,5.850667476654053,8.239999771118164,0.0,8.270000457763672,8.1899995803833,8.239999771118164,0.0,138100,Tuesday,4,2019,2,5.867911883762905,5.708007222130185,0.03570396174465624,0.002432850888985705,0.7438476218467434,70.17561119293077,-0.11360549926757812,5.722931504249573,6.13386181202883,5.312001196470315
2019-04-24,5.722862243652344,8.0600004196167,0.0,8.260000228881836,8.029999732971191,8.25,0.0,36600,Wednesday,4,2019,2,5.839510577065604,5.7229282061258955,0.05795330200368079,-0.021844555943692057,0.7275986008577299,60.00010331939382,-0.19880914688110352,5.737184238433838,6.125634382184382,5.348734094683294
2019-04-25,5.694459915161133,8.020000457763672,0.0,8.100000381469727,8.0,8.050000190734863,0.0,70400,Thursday,4,2019,2,5.815166473388672,5.735149746849423,0.07788851724255504,-0.0049629586179038565,0.7239875591112283,54.83870268911896,-0.1704087257385254,5.751077651977539,6.110002775361991,5.392152528593087
2019-04-26,5.687359809875488,8.010000228881836,0.0,8.079999923706055,7.980000019073486,8.020000457763672,0.0,69400,Friday,4,2019,2,5.793865271977016,5.748043469020298,0.09046575528750654,-0.0012468443700413001,0.7230848592991704,51.28202184631809,-0.1491084098815918,5.764616060256958,6.0892025061328825,5.440029614381033
